,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
2,0.32464000000000004,0.002864807624426403,16232,33694.0,33768.0,0.1939446077377112,50,0,5616,0.008824567596187787,7.379103423932228,0.0,7.664009703690868,50,7,imm2,rnr,1,50,40.0,5.0,90.0
3,0.32533999999999996,0.003062311746987952,16267,33729.0,33733.0,0.1942815511949265,50,0,5262,0.00941265060240964,7.775602409638554,0.0,8.242144177449168,50,7,imm2,rnr,1,50,40.0,5.0,90.0
4,0.32565999999999995,0.003231395118078984,16283,33717.0,33717.0,0.19450051960772602,50,0,4989,0.009922603691208573,8.624528676324667,0.0,8.775171065493646,50,7,imm2,rnr,1,50,40.0,5.0,90.0
5,0.28618,0.0024052781980164733,14309,35421.0,35691.0,0.1675115018555156,50,0,5899,0.008404773911581778,6.917633215666498,0.0,7.272667107875579,50,7,imm2,rnr,1,50,40.0,5.0,90.0
6,0.32120000000000004,0.003075450019149751,16060,33747.0,33940.0,0.19176806333361196,50,0,5172,0.009574875526618154,7.819034852546917,0.0,8.354536950420954,50,7,imm2,rnr,1,50,40.0,5.0,90.0
7,0.34762000000000004,0.0036354319180087846,17381,32617.0,32619.0,0.21038043017780844,50,0,4731,0.010458063166701528,9.131562434637106,0.0,9.324179227751394,50,7,imm2,rnr,1,50,40.0,5.0,90.0
8,0.31294,0.0027103758877533345,15647,34313.0,34353.0,0.18558229454532515,50,0,5723,0.008661008141347654,7.318205439113113,0.0,7.544087491455913,50,7,imm2,rnr,1,50,40.0,5.0,90.0
9,0.33340274999999997,0.003128779560810811,16674,33261.0,33326.0,0.20026182726606695,50,0,5278,0.009384384384384385,7.473911411411412,0.0,8.208103130755065,50,7,imm2,rnr,1,50,40.0,5.0,90.0
0,0.31216,0.0028132660418168707,15608,34036.0,34392.0,0.18572992527012233,50,0,5498,0.009012256669069935,7.498377793799567,0.0,7.896797153024911,50,7,imm2,rnr,1,50,90.0,5.0,10.0
1,0.27769999999999995,0.002484344247629272,13885,35997.0,36115.0,0.16145912066700002,50,0,5539,0.008946144211844694,7.449096439434603,0.0,7.823010411152286,50,7,imm2,rnr,1,50,90.0,5.0,10.0
2,0.32899999999999996,0.002915632754342432,16450,33477.0,33550.0,0.1970602680977994,50,0,5592,0.008862105636299186,7.433002481389578,0.0,7.713837574067619,50,7,imm2,rnr,1,50,90.0,5.0,10.0
3,0.32362,0.0030738981762917935,16181,33758.0,33819.0,0.19318751641634233,50,0,5214,0.009498480243161094,7.809840425531915,0.0,8.338812103100485,50,7,imm2,rnr,1,50,90.0,5.0,10.0
4,0.32565999999999995,0.003284187172246874,16283,33717.0,33717.0,0.19450051960772602,50,0,4908,0.01008471157724889,8.72529245663574,0.0,8.932459276916966,50,7,imm2,rnr,1,50,90.0,5.0,10.0
5,0.29442,0.002496354078344921,14721,35137.0,35279.0,0.17290954579090173,50,0,5847,0.008478887569950822,6.88451755129727,0.0,7.347245409015025,50,7,imm2,rnr,1,50,90.0,5.0,10.0
6,0.32184,0.0031228410634581796,16092,33493.0,33908.0,0.1927347202759513,50,0,5103,0.009703085581214826,7.833689113137978,0.0,8.484066767830045,50,7,imm2,rnr,1,50,90.0,5.0,10.0
7,0.34763999999999995,0.0036678624182316945,17382,32602.0,32618.0,0.21043074017578267,50,0,4689,0.010550749103186326,9.125131884363789,0.0,9.418837257762034,50,7,imm2,rnr,1,50,90.0,5.0,10.0
8,0.31310000000000004,0.00274360322467578,15655,34298.0,34345.0,0.1857102185105222,50,0,5656,0.008762705923589204,7.255695758850333,0.0,7.638562543192813,50,7,imm2,rnr,1,50,90.0,5.0,10.0
9,0.33360274999999995,0.003172938463001712,16684,33066.0,33316.0,0.2008523342883972,50,0,5207,0.009511128019783146,7.45786570287236,0.0,8.323140033563304,50,7,imm2,rnr,1,50,90.0,5.0,10.0
0,0.31106,0.0027917788547837013,15553,34080.0,34447.0,0.18497859181731685,50,0,5521,0.008975049362771496,7.435828397056183,0.0,7.851124092759781,50,7,imm2,rnr,1,50,90.0,15.0,90.0
1,0.27759999999999996,0.0024719501335707925,13880,36070.0,36120.0,0.16126408737074474,50,0,5565,0.008904719501335707,7.3887800534283175,0.0,7.784258608573436,50,7,imm2,rnr,1,50,90.0,15.0,90.0
2,0.32899999999999996,0.002900722976547346,16450,33477.0,33550.0,0.1970602680977994,50,0,5621,0.008816787162757892,7.4332569211779225,0.0,7.665511265164644,50,7,imm2,rnr,1,50,90.0,15.0,90.0
3,0.32542000000000004,0.0030659506312417564,16271,33709.0,33729.0,0.19437575410051489,50,0,5257,0.00942151874882231,7.801959675899755,0.0,8.247272054743851,50,7,imm2,rnr,1,50,90.0,15.0,90.0
4,0.32565999999999995,0.003259207365892714,16283,33717.0,33717.0,0.19450051960772602,50,0,4946,0.010008006405124099,8.68955164131305,0.0,8.861932938856016,50,7,imm2,rnr,1,50,90.0,15.0,90.0
5,0.28815999999999997,0.0024272237196765497,14408,35253.0,35592.0,0.1690028503395775,50,0,5886,0.008423180592991913,6.919137466307277,0.0,7.280887711162636,50,7,imm2,rnr,1,50,90.0,15.0,90.0
6,0.32184,0.003081577939486787,16092,33714.0,33908.0,0.19222591203382947,50,0,5172,0.009574875526618154,7.767330524703179,0.0,8.344047841524949,50,7,imm2,rnr,1,50,90.0,15.0,90.0
7,0.34763999999999995,0.0036371625863151286,17382,32602.0,32618.0,0.21043074017578267,50,0,4729,0.010462439840970915,9.08244402594685,0.0,9.334849111202976,50,7,imm2,rnr,1,50,90.0,15.0,90.0
8,0.31294,0.0027150789519347564,15647,34313.0,34353.0,0.18558229454532515,50,0,5713,0.008676036786395974,7.312684365781711,0.0,7.561643835616438,50,7,imm2,rnr,1,50,90.0,15.0,90.0
9,0.33132275,0.0031221518092725215,16570,33254.0,33430.0,0.19902947606121027,50,0,5256,0.009423294383716547,7.358462118356577,0.0,8.230201218386561,50,7,imm2,rnr,1,50,90.0,15.0,90.0
0,0.29756000000000005,0.0028045240339302545,14878,35120.0,35122.0,0.17478853383458648,50,0,5255,0.00942507068803016,7.492931196983977,0.0,8.057971014492754,50,11,imm2,rnr,1,90,40.0,10.0,30.0
1,0.013499999999999956,0.008653846153846154,675,49232.0,125.0,0.01349136552606332,50,0,28,0.6410256410256411,6.782051282051282,0.0,4.797101449275362,50,11,imm2,rnr,1,90,40.0,10.0,30.0
2,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,40.0,10.0,30.0
3,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,40.0,10.0,30.0
4,0.0018399999999999528,0.0017692307692307693,92,49901.0,8.0,0.0018399632007359854,50,0,2,0.9615384615384616,0.7884615384615384,0.0,0.7241379310344828,50,11,imm2,rnr,1,90,40.0,10.0,30.0
5,0.0018399999999999528,0.0017692307692307693,92,49901.0,8.0,0.0018399632007359854,50,0,2,0.9615384615384616,0.7884615384615384,0.0,0.7241379310344828,50,11,imm2,rnr,1,90,40.0,10.0,30.0
6,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,40.0,10.0,30.0
7,0.0017800000000000038,0.0016792452830188679,89,49902.0,11.0,0.0017799288028478861,50,0,3,0.9433962264150944,0.7169811320754716,0.0,0.639344262295082,50,11,imm2,rnr,1,90,40.0,10.0,30.0
8,0.0018799999999999928,0.0018431372549019608,94,49900.0,6.0,0.00188,50,0,1,0.9803921568627451,0.8431372549019608,0.0,0.7857142857142857,50,11,imm2,rnr,1,90,40.0,10.0,30.0
9,0.0018799999999999928,0.0018431372549019608,94,49900.0,6.0,0.00188,50,0,1,0.9803921568627451,0.8431372549019608,0.0,0.7857142857142857,50,11,imm2,rnr,1,90,40.0,10.0,30.0
0,0.29725999999999997,0.0027122262773722626,14863,35135.0,35137.0,0.17458154695483644,50,0,5430,0.009124087591240875,7.40036496350365,0.0,7.771929824561403,50,11,imm2,rnr,1,90,15.0,10.0,90.0
1,0.012780000000000014,0.00597196261682243,639,49269.0,161.0,0.012762387904691525,50,0,57,0.4672897196261682,4.607476635514018,0.0,3.347826086956522,50,11,imm2,rnr,1,90,15.0,10.0,90.0
2,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,15.0,10.0,90.0
3,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,15.0,10.0,90.0
4,0.0018399999999999528,0.0017692307692307693,92,49901.0,8.0,0.0018399632007359854,50,0,2,0.9615384615384616,0.7884615384615384,0.0,0.7241379310344828,50,11,imm2,rnr,1,90,15.0,10.0,90.0
5,0.0018399999999999528,0.0017692307692307693,92,49901.0,8.0,0.0018399632007359854,50,0,2,0.9615384615384616,0.7884615384615384,0.0,0.7241379310344828,50,11,imm2,rnr,1,90,15.0,10.0,90.0
6,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,15.0,10.0,90.0
7,0.0017800000000000038,0.0016792452830188679,89,49902.0,11.0,0.0017799288028478861,50,0,3,0.9433962264150944,0.7169811320754716,0.0,0.639344262295082,50,11,imm2,rnr,1,90,15.0,10.0,90.0
8,0.0018799999999999928,0.0018431372549019608,94,49900.0,6.0,0.00188,50,0,1,0.9803921568627451,0.8431372549019608,0.0,0.7857142857142857,50,11,imm2,rnr,1,90,15.0,10.0,90.0
9,0.0018799999999999928,0.0018431372549019608,94,49900.0,6.0,0.00188,50,0,1,0.9803921568627451,0.8431372549019608,0.0,0.7857142857142857,50,11,imm2,rnr,1,90,15.0,10.0,90.0
0,0.3115,0.0027997483372281143,15575,34058.0,34425.0,0.18528872921078304,50,0,5513,0.008987956138774043,7.43717418658997,0.0,7.854258898530193,50,7,imm2,rnr,1,50,90.0,15.0,10.0
1,0.27793999999999996,0.0024833809864188705,13897,35997.0,36103.0,0.1615986604183867,50,0,5546,0.008934953538241601,7.433523945675483,0.0,7.815232722143865,50,7,imm2,rnr,1,50,90.0,15.0,10.0
2,0.32899999999999996,0.002918736692689851,16450,33477.0,33550.0,0.1970602680977994,50,0,5586,0.008871540099361249,7.443931866572037,0.0,7.719916288803628,50,7,imm2,rnr,1,50,90.0,15.0,10.0
3,0.32611999999999997,0.0030970560303893637,16306,33638.0,33694.0,0.1949592290585619,50,0,5215,0.00949667616334283,7.804558404558405,0.0,8.328358208955224,50,7,imm2,rnr,1,50,90.0,15.0,10.0
4,0.32565999999999995,0.0032848497074843656,16283,33717.0,33717.0,0.19450051960772602,50,0,4907,0.010086746015735323,8.732701230583015,0.0,8.936406995230525,50,7,imm2,rnr,1,50,90.0,15.0,10.0
5,0.29744000000000004,0.002514285714285714,14872,34945.0,35128.0,0.17507799164165047,50,0,5865,0.0084530853761623,6.869484361792054,0.0,7.3236224404860994,50,7,imm2,rnr,1,50,90.0,15.0,10.0
6,0.32186000000000003,0.0031163826491092178,16093,33638.0,33907.0,0.19241253975465697,50,0,5114,0.009682416731216111,7.725406661502711,0.0,8.45179584120983,50,7,imm2,rnr,1,50,90.0,15.0,10.0
7,0.34763999999999995,0.003677951756242065,17382,32602.0,32618.0,0.21043074017578267,50,0,4676,0.010579771476936098,9.150444350402031,0.0,9.444955086693128,50,7,imm2,rnr,1,50,90.0,15.0,10.0
8,0.31294,0.0027369249606436943,15647,34313.0,34353.0,0.18558229454532515,50,0,5667,0.008745845723281442,7.291586496414204,0.0,7.620689655172414,50,7,imm2,rnr,1,50,90.0,15.0,10.0
9,0.32999999999999996,0.0031309297912713472,16500,33391.0,33500.0,0.19786307874950534,50,0,5220,0.009487666034155597,7.366603415559772,0.0,8.300595238095237,50,7,imm2,rnr,1,50,90.0,15.0,10.0
0,0.3115,0.00279874213836478,15575,34058.0,34425.0,0.18528872921078304,50,0,5515,0.008984725965858042,7.444743935309973,0.0,7.862105636299185,50,7,imm2,rnr,1,50,90.0,15.0,30.0
1,0.27793999999999996,0.0024838248436103664,13897,35997.0,36103.0,0.1615986604183867,50,0,5545,0.008936550491510277,7.43485254691689,0.0,7.813678829543451,50,7,imm2,rnr,1,50,90.0,15.0,30.0
2,0.32899999999999996,0.0029171838978542296,16450,33477.0,33550.0,0.1970602680977994,50,0,5589,0.008866820358219542,7.459833303777265,0.0,7.718395815170009,50,7,imm2,rnr,1,50,90.0,15.0,30.0
3,0.32572,0.0030885643846007963,16286,33709.0,33714.0,0.19455494630207026,50,0,5223,0.009482268158543524,7.7938554902332635,0.0,8.314456035767511,50,7,imm2,rnr,1,50,90.0,15.0,30.0
4,0.32565999999999995,0.0032835249042145595,16283,33717.0,33717.0,0.19450051960772602,50,0,4909,0.01008267795926598,8.724742891712038,0.0,8.928514694201747,50,7,imm2,rnr,1,50,90.0,15.0,30.0
5,0.29442,0.0024891782211701047,14721,35096.0,35279.0,0.17299285512832566,50,0,5864,0.008454514710855596,6.859316875211363,0.0,7.313934153641503,50,7,imm2,rnr,1,50,90.0,15.0,30.0
6,0.32186000000000003,0.0031157792836398837,16093,33638.0,33907.0,0.19241253975465697,50,0,5115,0.00968054211035818,7.730687318489835,0.0,8.453582907922103,50,7,imm2,rnr,1,50,90.0,15.0,30.0
7,0.34763999999999995,0.0036771736830971016,17382,32602.0,32618.0,0.21043074017578267,50,0,4677,0.010577533319229955,9.148508567801988,0.0,9.447137484329295,50,7,imm2,rnr,1,50,90.0,15.0,30.0
8,0.31294,0.002736446309898566,15647,34313.0,34353.0,0.18558229454532515,50,0,5668,0.008744316194473592,7.2969569779643235,0.0,7.614748449345279,50,7,imm2,rnr,1,50,90.0,15.0,30.0
9,0.33330275,0.0031574720538082605,16669,33195.0,33331.0,0.20036059859366548,50,0,5228,0.009473285335354301,7.474801061007957,0.0,8.29022668153103,50,7,imm2,rnr,1,50,90.0,15.0,30.0
0,0.31108,0.002782468694096601,15554,34080.0,34446.0,0.18499048525214082,50,0,5540,0.008944543828264758,7.495706618962433,0.0,7.816787162757891,50,7,imm2,rnr,1,50,40.0,10.0,90.0
1,0.27759999999999996,0.002469311510407401,13880,36070.0,36120.0,0.16126408737074474,50,0,5571,0.00889521437466643,7.418075075609322,0.0,7.77808988764045,50,7,imm2,rnr,1,50,40.0,10.0,90.0
2,0.32464000000000004,0.0028572434430558,16232,33694.0,33768.0,0.1939446077377112,50,0,5631,0.008801267382503081,7.381975004400633,0.0,7.64902266043937,50,7,imm2,rnr,1,50,40.0,10.0,90.0
3,0.32533999999999996,0.003064042192503296,16267,33729.0,33733.0,0.1942815511949265,50,0,5259,0.009417969485778867,7.780561310981352,0.0,8.247272054743851,50,7,imm2,rnr,1,50,40.0,10.0,90.0
4,0.32565999999999995,0.0032294724315747717,16283,33717.0,33717.0,0.19450051960772602,50,0,4992,0.009916699722332408,8.621182070606903,0.0,8.765625,50,7,imm2,rnr,1,50,40.0,10.0,90.0
5,0.28815999999999997,0.0024215126050420167,14408,35253.0,35592.0,0.1690028503395775,50,0,5900,0.008403361344537815,6.900840336134454,0.0,7.265829062654984,50,7,imm2,rnr,1,50,40.0,10.0,90.0
6,0.32184,0.003076276046645001,16092,33714.0,33908.0,0.19222591203382947,50,0,5181,0.009558401835213153,7.772318868285223,0.0,8.33009889904833,50,7,imm2,rnr,1,50,40.0,10.0,90.0
7,0.34762000000000004,0.003633911770855112,17381,32617.0,32619.0,0.21038043017780844,50,0,4733,0.010453690152623877,9.12753501986201,0.0,9.324179227751394,50,7,imm2,rnr,1,50,40.0,10.0,90.0
8,0.31294,0.0027108454608454607,15647,34313.0,34353.0,0.18558229454532515,50,0,5722,0.008662508662508662,7.3232848232848236,0.0,7.548469823901522,50,7,imm2,rnr,1,50,40.0,10.0,90.0
9,0.33340274999999997,0.003130542253521127,16674,33261.0,33326.0,0.20026182726606695,50,0,5275,0.009389671361502348,7.476056338028169,0.0,8.213193292795284,50,7,imm2,rnr,1,50,40.0,10.0,90.0
0,0.31172,0.0027992097701149427,15586,34059.0,34414.0,0.18541738540786828,50,0,5518,0.008979885057471264,7.505208333333333,0.0,7.85582713425434,50,7,imm2,rnr,1,50,90.0,10.0,90.0
1,0.27759999999999996,0.0024754770822186553,13880,36070.0,36120.0,0.16126408737074474,50,0,5557,0.008917424647761726,7.401640806135188,0.0,7.802816901408451,50,7,imm2,rnr,1,50,90.0,10.0,90.0
2,0.32899999999999996,0.002905333804309431,16450,33477.0,33550.0,0.1970602680977994,50,0,5612,0.008830801836806783,7.408512892970681,0.0,7.673026886383348,50,7,imm2,rnr,1,50,90.0,10.0,90.0
3,0.32533999999999996,0.0030657745947983415,16267,33729.0,33733.0,0.1942815511949265,50,0,5256,0.009423294383716547,7.774029400678478,0.0,8.25240562546262,50,7,imm2,rnr,1,50,90.0,10.0,90.0
4,0.32565999999999995,0.003260512615138166,16283,33717.0,33717.0,0.19450051960772602,50,0,4944,0.010012014417300761,8.696235482579095,0.0,8.861932938856016,50,7,imm2,rnr,1,50,90.0,10.0,90.0
5,0.28656000000000004,0.0024113093234601145,14328,35403.0,35672.0,0.16776928210952777,50,0,5892,0.00841467519353753,6.907270279367216,0.0,7.271298593879239,50,7,imm2,rnr,1,50,90.0,10.0,90.0
6,0.32184,0.0030863060989643268,16092,33714.0,33908.0,0.19222591203382947,50,0,5164,0.009589566551591868,7.820675105485232,0.0,8.3562874251497,50,7,imm2,rnr,1,50,90.0,10.0,90.0
7,0.34763999999999995,0.0036379238174968605,17382,32602.0,32618.0,0.21043074017578267,50,0,4728,0.010464629552113856,9.084344914190037,0.0,9.332713370531101,50,7,imm2,rnr,1,50,90.0,10.0,90.0
8,0.31294,0.0027150789519347564,15647,34313.0,34353.0,0.18558229454532515,50,0,5713,0.008676036786395974,7.310775637688704,0.0,7.5587127695994525,50,7,imm2,rnr,1,50,90.0,10.0,90.0
9,0.33120275,0.0031233756129762356,16564,33260.0,33436.0,0.19894306990151334,50,0,5252,0.00943040362127499,7.364390795926066,0.0,8.245562130177515,50,7,imm2,rnr,1,50,90.0,10.0,90.0
0,0.29756000000000005,0.0027334190703656074,14878,35120.0,35122.0,0.17478853383458648,50,0,5393,0.009186110600771633,7.422193643211465,0.0,7.824567596187787,50,11,imm2,rnr,1,90,90.0,10.0,90.0
1,0.01305999999999996,0.007021505376344086,653,49255.0,147.0,0.01304564978523624,50,0,43,0.5376344086021505,5.311827956989247,0.0,3.819277108433735,50,11,imm2,rnr,1,90,90.0,10.0,90.0
2,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,90.0,10.0,90.0
3,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,90.0,10.0,90.0
4,0.0018399999999999528,0.0017692307692307693,92,49901.0,8.0,0.0018399632007359854,50,0,2,0.9615384615384616,0.7884615384615384,0.0,0.7241379310344828,50,11,imm2,rnr,1,90,90.0,10.0,90.0
5,0.0018399999999999528,0.0017692307692307693,92,49901.0,8.0,0.0018399632007359854,50,0,2,0.9615384615384616,0.7884615384615384,0.0,0.7241379310344828,50,11,imm2,rnr,1,90,90.0,10.0,90.0
6,0.0018599999999999728,0.0017884615384615385,93,49901.0,7.0,0.0018599628007439852,50,0,2,0.9615384615384616,0.8076923076923077,0.0,0.7543859649122807,50,11,imm2,rnr,1,90,90.0,10.0,90.0
7,0.0017800000000000038,0.0016792452830188679,89,49902.0,11.0,0.0017799288028478861,50,0,3,0.9433962264150944,0.7169811320754716,0.0,0.639344262295082,50,11,imm2,rnr,1,90,90.0,10.0,90.0
8,0.0018799999999999928,0.0018431372549019608,94,49900.0,6.0,0.00188,50,0,1,0.9803921568627451,0.8431372549019608,0.0,0.7857142857142857,50,11,imm2,rnr,1,90,90.0,10.0,90.0
9,0.0018799999999999928,0.0018431372549019608,94,49900.0,6.0,0.00188,50,0,1,0.9803921568627451,0.8431372549019608,0.0,0.7857142857142857,50,11,imm2,rnr,1,90,90.0,10.0,90.0
0,0.981003962890625,0.981003962890625,49051,0.0,949.0,0.98102,50,0,0,1.0,570.9,0.56,580.3953488372093,50,11,imm2,rnr,1,190,40.0,5.0,10.0
1,0.014059999999999961,0.013784313725490197,703,49250.0,47.0,0.01406,50,0,1,0.9803921568627451,12.058823529411764,0.0,7.928571428571429,50,11,imm2,rnr,1,190,40.0,5.0,10.0
2,0.0019599999999999618,0.0019215686274509803,98,49900.0,2.0,0.00196,50,0,1,0.9803921568627451,0.9215686274509803,0.0,0.9230769230769231,50,11,imm2,rnr,1,190,40.0,5.0,10.0
3,0.0019400000000000528,0.0019019607843137256,97,49900.0,3.0,0.00194,50,0,1,0.9803921568627451,0.9019607843137255,0.0,0.8867924528301887,50,11,imm2,rnr,1,190,40.0,5.0,10.0
4,0.0019400000000000528,0.0019019607843137256,97,49900.0,3.0,0.00194,50,0,1,0.9803921568627451,0.9019607843137255,0.0,0.8867924528301887,50,11,imm2,rnr,1,190,40.0,5.0,10.0
5,0.0019599999999999618,0.0019215686274509803,98,49900.0,2.0,0.00196,50,0,1,0.9803921568627451,0.9215686274509803,0.0,0.9230769230769231,50,11,imm2,rnr,1,190,40.0,5.0,10.0
6,0.0019599999999999618,0.0019215686274509803,98,49900.0,2.0,0.00196,50,0,1,0.9803921568627451,0.9215686274509803,0.0,0.9230769230769231,50,11,imm2,rnr,1,190,40.0,5.0,10.0
7,0.0020000000000000018,0.00196078431372549,100,49900.0,0.0,0.002,50,0,1,0.9803921568627451,0.9607843137254902,0.0,1.0,50,11,imm2,rnr,1,190,40.0,5.0,10.0
8,0.0020000000000000018,0.00196078431372549,100,49900.0,0.0,0.002,50,0,1,0.9803921568627451,0.9607843137254902,0.0,1.0,50,11,imm2,rnr,1,190,40.0,5.0,10.0
9,0.0019200000000000328,0.0018823529411764706,96,49900.0,4.0,0.00192,50,0,1,0.9803921568627451,0.8823529411764706,0.0,0.8518518518518519,50,11,imm2,rnr,1,190,40.0,5.0,10.0
0,0.31172,0.0027992097701149427,15586,34059.0,34414.0,0.18541738540786828,50,0,5518,0.008979885057471264,7.507004310344827,0.0,7.862105636299185,50,7,imm2,rnr,1,50,40.0,5.0,30.0
1,0.27793999999999996,0.0024851573676680973,13897,36053.0,36103.0,0.1614934981929741,50,0,5542,0.00894134477825465,7.407367668097282,0.0,7.813678829543451,50,7,imm2,rnr,1,50,40.0,5.0,30.0
2,0.32899999999999996,0.00291511607301081,16450,33477.0,33550.0,0.1970602680977994,50,0,5593,0.00886053517632465,7.383306751727805,0.0,7.704735376044568,50,7,imm2,rnr,1,50,40.0,5.0,30.0
3,0.32572,0.0030728301886792453,16286,33709.0,33714.0,0.19455494630207026,50,0,5250,0.009433962264150943,7.775849056603773,0.0,8.267840593141798,50,7,imm2,rnr,1,50,40.0,5.0,30.0
4,0.32565999999999995,0.0032802175664786463,16283,33717.0,33717.0,0.19450051960772602,50,0,4914,0.010072522159548751,8.708098307816277,0.0,8.918666931164452,50,7,imm2,rnr,1,50,40.0,5.0,30.0
5,0.28818,0.002438896411645227,14409,35178.0,35591.0,0.16916339899974173,50,0,5858,0.008463100880162491,6.89319566689235,0.0,7.320852055250458,50,7,imm2,rnr,1,50,40.0,5.0,30.0
6,0.32184,0.0031011755636924264,16092,33668.0,33908.0,0.19233159630922217,50,0,5139,0.009635767970707265,7.820003854307188,0.0,8.410878976096367,50,7,imm2,rnr,1,50,40.0,5.0,30.0
7,0.34763999999999995,0.0036379238174968605,17382,32602.0,32618.0,0.21043074017578267,50,0,4728,0.010464629552113856,9.084344914190037,0.0,9.332713370531101,50,7,imm2,rnr,1,50,40.0,5.0,30.0
8,0.31294,0.002721217391304348,15647,34313.0,34353.0,0.18558229454532515,50,0,5700,0.008695652173913044,7.316173913043478,0.0,7.582217645039478,50,7,imm2,rnr,1,50,40.0,5.0,30.0
