,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,1,80
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,1,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,1,80
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,1,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,1,80
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,1,80
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,1,80
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,5,80
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,5,80
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,5,80
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,5,80
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,5,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,5,80
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,5,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,5,80
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,5,80
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,5,80
0,0.6210665625,0.19779189888535031,31055,18454.0,18945.0,0.4536623133783271,50,0,107,0.3184713375796178,302.52866242038215,0.03184713375796178,302.030303030303,50,5,naive,RW,10,20
1,0.56734125,0.1584752094972067,28378,21067.0,21622.0,0.39931332404632247,50,0,129,0.27932960893854747,266.08379888268155,0.01675977653631285,263.55026455026456,50,5,naive,RW,10,20
2,0.59132959375,0.16335071650552485,29569,20091.0,20431.0,0.4218658600961607,50,0,131,0.27624309392265195,266.9226519337017,0.011049723756906077,260.78010471204186,50,5,naive,RW,10,20
3,0.59118,0.15891935483870967,29559,20441.0,20441.0,0.41962777359776265,50,0,136,0.26881720430107525,266.61290322580646,0.021505376344086023,263.55026455026456,50,5,naive,RW,10,20
4,0.58510659375,0.16910595195086706,29259,19906.0,20741.0,0.4185477641404171,50,0,123,0.28901734104046245,271.8265895953757,0.017341040462427744,278.3296089385475,50,5,naive,RW,10,20
5,0.6295999999999999,0.19078787878787878,31480,18081.0,18520.0,0.46239038792027143,50,0,115,0.30303030303030304,296.0060606060606,0.030303030303030304,298.4011976047904,50,5,naive,RW,10,20
6,0.6130420624999999,0.18354552769461077,30654,18910.0,19346.0,0.44484109708315195,50,0,117,0.2994011976047904,289.36526946107784,0.023952095808383235,293.11764705882354,50,5,naive,RW,10,20
7,0.649250125,0.20416670597484277,32465,17400.0,17535.0,0.4816765578635015,50,0,109,0.31446540880503143,301.0943396226415,0.03773584905660377,294.85798816568047,50,5,naive,RW,10,20
8,0.6530400000000001,0.2093076923076923,32652,17348.0,17348.0,0.4848250876046802,50,0,106,0.32051282051282054,317.78846153846155,0.03205128205128205,307.641975308642,50,5,naive,RW,10,20
9,0.61972,0.19990967741935484,30986,18584.0,19014.0,0.45179633733815466,50,0,105,0.3225806451612903,308.0967741935484,0.03870967741935484,303.8780487804878,50,5,naive,RW,10,20
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,2,60
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,2,60
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,2,60
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,2,60
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,2,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,2,60
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,2,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,2,60
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,2,60
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,2,60
0,0.6253465625,0.19915495621019108,31269,18240.0,18731.0,0.45822098475967177,50,0,107,0.3184713375796178,302.52866242038215,0.03184713375796178,302.030303030303,50,5,naive,RW,5,20
1,0.56632125,0.15819029329608938,28327,21118.0,21673.0,0.39830985123316176,50,0,129,0.27932960893854747,266.08379888268155,0.01675977653631285,263.55026455026456,50,5,naive,RW,5,20
2,0.58244959375,0.1600136246565934,29125,20535.0,20875.0,0.41291557382859573,50,0,132,0.27472527472527475,266.2197802197802,0.01098901098901099,260.78010471204186,50,5,naive,RW,5,20
3,0.5916600000000001,0.15819786096256686,29583,20417.0,20417.0,0.4201116207733928,50,0,137,0.26737967914438504,266.0053475935829,0.0213903743315508,263.55026455026456,50,5,naive,RW,5,20
4,0.5832648125,0.1676048311781609,29166,20428.0,20834.0,0.4141250638950417,50,0,124,0.28735632183908044,273.5,0.017241379310344827,278.3296089385475,50,5,naive,RW,5,20
5,0.62822,0.19036969696969697,31411,18150.0,18589.0,0.46090975788701394,50,0,115,0.30303030303030304,296.0060606060606,0.030303030303030304,298.4011976047904,50,5,naive,RW,5,20
6,0.60586103125,0.18139551833832335,30294,19488.0,19706.0,0.43596016578402025,50,0,117,0.2994011976047904,290.79640718562877,0.023952095808383235,291.39766081871346,50,5,naive,RW,5,20
7,0.656110125,0.2050344140625,32808,17159.0,17192.0,0.4885123363957176,50,0,110,0.3125,299.20625,0.0375,293.11764705882354,50,5,naive,RW,5,20
8,0.6448,0.20666666666666667,32240,17760.0,17760.0,0.4757969303423849,50,0,106,0.32051282051282054,317.78846153846155,0.03205128205128205,307.641975308642,50,5,naive,RW,5,20
9,0.6164799999999999,0.1975897435897436,30824,19066.0,19176.0,0.44629774418671997,50,0,106,0.32051282051282054,308.1666666666667,0.038461538461538464,303.8780487804878,50,5,naive,RW,5,20
0,0.88498,0.5899866666666667,44249,5743.0,5751.0,0.7938037062949608,50,0,25,0.6666666666666666,664.5466666666666,0.36,631.9113924050633,50,3,naive,RW,1,20
1,0.86016696875,0.5181728727409639,43016,6896.0,6984.0,0.7560461192350956,50,0,33,0.6024096385542169,583.8192771084338,0.3132530120481928,560.7977528089888,50,3,naive,RW,1,20
2,0.8796423125,0.5787120476973684,43983,5375.0,6017.0,0.79427539503386,50,0,26,0.6578947368421053,622.9605263157895,0.3815789473684211,624.0,50,3,naive,RW,1,20
3,0.8639549375,0.6260543025362318,43200,4574.0,6800.0,0.7915857367977425,50,0,19,0.7246376811594203,691.3188405797101,0.4057971014492754,665.6666666666666,50,3,naive,RW,1,20
4,0.8766323984375,0.6087724989149306,43846,5357.0,6154.0,0.7920588182163051,50,0,22,0.6944444444444444,632.4583333333334,0.4166666666666667,594.2380952380952,50,3,naive,RW,1,20
5,0.89208,0.6027567567567568,44604,5396.0,5396.0,0.8051844898548631,50,0,24,0.6756756756756757,674.6756756756756,0.4189189189189189,674.6756756756756,50,3,naive,RW,1,20
6,0.8916368671875,0.6556153435202206,44587,4286.0,5413.0,0.821335150867627,50,0,18,0.7352941176470589,677.4852941176471,0.4264705882352941,656.8947368421053,50,3,naive,RW,1,20
7,0.86366,0.5915479452054795,43183,6817.0,6817.0,0.7600366087614623,50,0,23,0.684931506849315,683.931506849315,0.410958904109589,683.931506849315,50,3,naive,RW,1,20
8,0.872134328125,0.6508465135261194,43610,5213.0,6390.0,0.7898502164345353,50,0,17,0.746268656716418,717.179104477612,0.44776119402985076,631.9113924050633,50,3,naive,RW,1,20
9,0.877802421875,0.6360887115036232,43913,4377.0,6087.0,0.8075656987329202,50,0,19,0.7246376811594203,669.9420289855072,0.42028985507246375,560.7977528089888,50,3,naive,RW,1,20
0,0.88498,0.5899866666666667,44249,5743.0,5751.0,0.7938037062949608,50,0,25,0.6666666666666666,664.5466666666666,0.36,631.9113924050633,50,3,naive,RW,3,20
1,0.85554890625,0.5153909073795181,42789,6898.0,7211.0,0.752029948328588,50,0,33,0.6024096385542169,576.6144578313254,0.3132530120481928,554.5555555555555,50,3,naive,RW,3,20
2,0.8796423125,0.5787120476973684,43983,5375.0,6017.0,0.79427539503386,50,0,26,0.6578947368421053,622.9605263157895,0.3815789473684211,624.0,50,3,naive,RW,3,20
3,0.8639549375,0.6260543025362318,43200,4574.0,6800.0,0.7915857367977425,50,0,19,0.7246376811594203,691.3188405797101,0.4057971014492754,665.6666666666666,50,3,naive,RW,3,20
4,0.8829323984375,0.6131474989149306,44161,5042.0,5839.0,0.8023145961265943,50,0,22,0.6944444444444444,632.4583333333334,0.4166666666666667,594.2380952380952,50,3,naive,RW,3,20
5,0.89208,0.6027567567567568,44604,5396.0,5396.0,0.8051844898548631,50,0,24,0.6756756756756757,674.6756756756756,0.4189189189189189,674.6756756756756,50,3,naive,RW,3,20
6,0.8916368671875,0.6556153435202206,44587,4286.0,5413.0,0.821335150867627,50,0,18,0.7352941176470589,677.4852941176471,0.4264705882352941,656.8947368421053,50,3,naive,RW,3,20
7,0.86366,0.5915479452054795,43183,6817.0,6817.0,0.7600366087614623,50,0,23,0.684931506849315,683.931506849315,0.410958904109589,683.931506849315,50,3,naive,RW,3,20
8,0.872134328125,0.6508465135261194,43610,5213.0,6390.0,0.7898502164345353,50,0,17,0.746268656716418,717.179104477612,0.44776119402985076,631.9113924050633,50,3,naive,RW,3,20
9,0.877802421875,0.6360887115036232,43913,4377.0,6087.0,0.8075656987329202,50,0,19,0.7246376811594203,669.9420289855072,0.42028985507246375,560.7977528089888,50,3,naive,RW,3,20
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,10,80
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,10,80
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,10,80
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,10,80
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,10,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,10,80
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,10,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,10,80
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,10,80
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,10,80
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,10,40
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,10,40
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,10,40
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,10,40
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,10,40
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,10,40
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,10,40
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,10,40
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,10,40
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,10,40
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,5,40
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,5,40
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,5,40
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,5,40
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,5,40
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,5,40
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,5,40
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,5,40
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,5,40
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,5,40
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,3,80
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,3,80
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,3,80
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,3,80
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,3,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,3,80
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,3,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,3,80
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,3,80
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,3,80
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,2,80
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,2,80
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,2,80
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,2,80
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,2,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,2,80
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,2,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,2,80
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,2,80
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,2,80
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,2,40
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,2,40
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,2,40
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,2,40
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,2,40
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,2,40
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,2,40
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,2,40
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,2,40
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,2,40
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,3,40
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,3,40
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,3,40
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,3,40
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,3,40
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,3,40
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,3,40
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,3,40
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,3,40
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,3,40
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,5,60
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,5,60
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,5,60
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,5,60
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,5,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,5,60
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,5,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,5,60
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,5,60
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,5,60
0,0.88498,0.5899866666666667,44249,5743.0,5751.0,0.7938037062949608,50,0,25,0.6666666666666666,664.5466666666666,0.36,631.9113924050633,50,3,naive,RW,5,20
1,0.85554890625,0.5153909073795181,42789,6898.0,7211.0,0.752029948328588,50,0,33,0.6024096385542169,576.6144578313254,0.3132530120481928,554.5555555555555,50,3,naive,RW,5,20
2,0.8796423125,0.5787120476973684,43983,5375.0,6017.0,0.79427539503386,50,0,26,0.6578947368421053,622.9605263157895,0.3815789473684211,624.0,50,3,naive,RW,5,20
3,0.8639549375,0.6260543025362318,43200,4574.0,6800.0,0.7915857367977425,50,0,19,0.7246376811594203,691.3188405797101,0.4057971014492754,665.6666666666666,50,3,naive,RW,5,20
4,0.8829323984375,0.6131474989149306,44161,5042.0,5839.0,0.8023145961265943,50,0,22,0.6944444444444444,632.4583333333334,0.4166666666666667,594.2380952380952,50,3,naive,RW,5,20
5,0.89208,0.6027567567567568,44604,5396.0,5396.0,0.8051844898548631,50,0,24,0.6756756756756757,674.6756756756756,0.4189189189189189,674.6756756756756,50,3,naive,RW,5,20
6,0.8916368671875,0.6556153435202206,44587,4286.0,5413.0,0.821335150867627,50,0,18,0.7352941176470589,677.4852941176471,0.4264705882352941,656.8947368421053,50,3,naive,RW,5,20
7,0.86366,0.5915479452054795,43183,6817.0,6817.0,0.7600366087614623,50,0,23,0.684931506849315,683.931506849315,0.410958904109589,683.931506849315,50,3,naive,RW,5,20
8,0.872134328125,0.6508465135261194,43610,5213.0,6390.0,0.7898502164345353,50,0,17,0.746268656716418,717.179104477612,0.44776119402985076,631.9113924050633,50,3,naive,RW,5,20
9,0.877802421875,0.6360887115036232,43913,4377.0,6087.0,0.8075656987329202,50,0,19,0.7246376811594203,669.9420289855072,0.42028985507246375,560.7977528089888,50,3,naive,RW,5,20
0,0.99984,0.99984,49992,0.0,8.0,0.99984,50,0,0,1.0,997.32,0.96,924.925925925926,50,3,naive,RW,10,60
1,0.9980681301269532,0.9980681301269532,49912,0.0,88.0,0.99824,50,0,0,1.0,969.68,0.92,891.8571428571429,50,3,naive,RW,10,60
2,0.977604623046875,0.977604623046875,48882,0.0,1118.0,0.97764,50,0,0,1.0,944.92,0.92,924.925925925926,50,3,naive,RW,10,60
3,0.9554349375,0.9554349375,47774,0.0,2226.0,0.95548,50,0,0,1.0,954.4,0.88,891.8571428571429,50,3,naive,RW,10,60
4,0.962356765625,0.962356765625,48168,0.0,1832.0,0.96336,50,0,0,1.0,902.76,0.84,805.4516129032259,50,3,naive,RW,10,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,10,60
6,0.9760568671875,0.9760568671875,48808,0.0,1192.0,0.97616,50,0,0,1.0,903.04,0.88,891.8571428571429,50,3,naive,RW,10,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,naive,RW,10,60
8,0.97705662109375,0.97705662109375,48858,0.0,1142.0,0.97716,50,0,0,1.0,962.26,0.9,861.0689655172414,50,3,naive,RW,10,60
9,0.981321224609375,0.981321224609375,49080,0.0,920.0,0.9816,50,0,0,1.0,935.08,0.9,734.2941176470588,50,3,naive,RW,10,60
0,0.88498,0.5899866666666667,44249,5743.0,5751.0,0.7938037062949608,50,0,25,0.6666666666666666,664.5466666666666,0.36,631.9113924050633,50,3,naive,RW,10,20
1,0.85554890625,0.5153909073795181,42789,6898.0,7211.0,0.752029948328588,50,0,33,0.6024096385542169,576.6144578313254,0.3132530120481928,554.5555555555555,50,3,naive,RW,10,20
2,0.8796423125,0.5787120476973684,43983,5375.0,6017.0,0.79427539503386,50,0,26,0.6578947368421053,622.9605263157895,0.3815789473684211,624.0,50,3,naive,RW,10,20
3,0.8686349375,0.6294456068840579,43434,4340.0,6566.0,0.7993006993006992,50,0,19,0.7246376811594203,691.1739130434783,0.4057971014492754,656.8947368421053,50,3,naive,RW,10,20
4,0.8829323984375,0.6131474989149306,44161,5042.0,5839.0,0.8023145961265943,50,0,22,0.6944444444444444,632.4583333333334,0.4166666666666667,594.2380952380952,50,3,naive,RW,10,20
5,0.89208,0.6027567567567568,44604,5396.0,5396.0,0.8051844898548631,50,0,24,0.6756756756756757,674.6756756756756,0.4189189189189189,674.6756756756756,50,3,naive,RW,10,20
6,0.8916368671875,0.6556153435202206,44587,4286.0,5413.0,0.821335150867627,50,0,18,0.7352941176470589,677.4852941176471,0.4264705882352941,656.8947368421053,50,3,naive,RW,10,20
7,0.86658,0.5935479452054795,43329,6671.0,6671.0,0.7645709445748267,50,0,23,0.684931506849315,683.931506849315,0.410958904109589,683.931506849315,50,3,naive,RW,10,20
